날짜,시간,종가
2022/01/25,13:15:00,361.3
2022/01/25,13:10:00,360.9
2022/01/25,13:05:00,361
2022/01/25,13:00:00,361.25
2022/01/25,12:55:00,361.45
2022/01/25,12:50:00,361
2022/01/25,12:45:00,361.25
2022/01/25,12:40:00,362
2022/01/25,12:35:00,362.25
2022/01/25,12:25:00,362.2
2022/01/25,12:20:00,362.35
2022/01/25,12:15:00,362.3
2022/01/25,12:10:00,362
2022/01/25,12:05:00,362.4
2022/01/25,11:55:00,362.3
2022/01/25,11:50:00,361.95
2022/01/25,11:45:00,362.15
2022/01/25,11:40:00,362.35
2022/01/25,11:35:00,362.6
2022/01/25,11:30:00,363.1
2022/01/25,11:25:00,363.1
2022/01/25,11:20:00,363.05
2022/01/25,11:15:00,363.35
2022/01/25,11:10:00,363.7
2022/01/25,11:05:00,363.9
2022/01/25,11:00:00,364.55
2022/01/25,10:55:00,364.4
2022/01/25,10:50:00,365
2022/01/25,10:45:00,364.45
2022/01/25,10:40:00,364.2
2022/01/25,10:35:00,365.05
2022/01/25,10:30:00,365.9
2022/01/25,10:25:00,366
2022/01/25,10:20:00,365.05
2022/01/25,10:15:00,364.8
2022/01/25,10:10:00,364.1
2022/01/25,10:05:00,364.45
2022/01/25,10:00:00,364.5
2022/01/25,09:55:00,364.3
2022/01/25,09:50:00,364.65
2022/01/25,09:45:00,365.7
2022/01/25,09:40:00,365.5
2022/01/25,09:35:00,366
2022/01/25,09:30:00,367.05
2022/01/25,09:25:00,366.15
2022/01/25,09:20:00,366
2022/01/25,09:15:00,368
2022/01/25,09:10:00,368.65
2022/01/25,09:05:00,367.75
2022/01/25,09:00:00,368.65
2022/01/24,15:45:00,371.1
2022/01/24,15:30:00,371.6
2022/01/24,15:25:00,372
2022/01/24,15:15:00,371.55
2022/01/24,15:05:00,371.7
2022/01/24,15:00:00,371.5
2022/01/24,14:55:00,371.2
2022/01/24,14:45:00,370.9
2022/01/24,14:40:00,370.85
2022/01/24,14:35:00,370.75
2022/01/24,14:25:00,372
2022/01/24,14:20:00,371.75
2022/01/24,14:05:00,371.1
2022/01/24,13:50:00,371.1
2022/01/24,13:45:00,371
2022/01/24,13:30:00,371.85
2022/01/24,13:25:00,371.35
2022/01/24,13:15:00,372.05
2022/01/24,13:05:00,372.25
2022/01/24,13:00:00,372.1
2022/01/24,12:55:00,371.75
2022/01/24,12:45:00,371.85
2022/01/24,12:40:00,371.5
2022/01/24,12:35:00,371.7
2022/01/24,12:25:00,371.25
2022/01/24,12:15:00,370.45
2022/01/24,12:10:00,370.45
2022/01/24,12:00:00,370.4
2022/01/24,11:55:00,370.05
2022/01/24,11:50:00,370.8
2022/01/24,11:45:00,371.5
2022/01/24,11:40:00,371.5
2022/01/24,11:35:00,371.05
2022/01/24,11:30:00,370.8
2022/01/24,11:25:00,370.65
2022/01/24,11:20:00,370.65
2022/01/24,11:15:00,370.55
2022/01/24,11:10:00,371.15
2022/01/24,11:05:00,371.2
2022/01/24,11:00:00,371
2022/01/24,10:55:00,371
2022/01/24,10:50:00,371
2022/01/24,10:45:00,371.5
2022/01/24,10:40:00,372.05
2022/01/24,10:35:00,372.2
2022/01/24,10:30:00,372.1
2022/01/24,10:25:00,371.65
2022/01/24,10:15:00,371.6
2022/01/24,10:10:00,371.7
2022/01/24,10:05:00,372.15
2022/01/24,10:00:00,372
2022/01/24,09:55:00,371.6
2022/01/24,09:50:00,371.5
2022/01/24,09:45:00,371.65
2022/01/24,09:40:00,372.3
2022/01/24,09:35:00,372.5
2022/01/24,09:30:00,373
2022/01/24,09:20:00,374.7
2022/01/24,09:15:00,374.95
2022/01/24,09:10:00,375.35
2022/01/24,09:05:00,375
2022/01/24,09:00:00,375.45
2022/01/21,15:45:00,376.5
2022/01/21,15:30:00,376.6
2022/01/21,15:25:00,376.25
2022/01/21,15:05:00,375.85
2022/01/21,15:00:00,375.95
2022/01/21,14:50:00,375.55
2022/01/21,14:45:00,375.55
2022/01/21,14:35:00,374.7
2022/01/21,14:30:00,374.5
2022/01/21,14:25:00,373.9
2022/01/21,14:20:00,373.9
2022/01/21,14:05:00,374.4
2022/01/21,14:00:00,374.15
2022/01/21,13:55:00,374.05
2022/01/21,13:40:00,374.05
2022/01/21,13:25:00,374.5
2022/01/21,13:15:00,373.9
2022/01/21,13:10:00,374.55
2022/01/21,12:55:00,374.2
2022/01/21,12:50:00,373.7
2022/01/21,12:35:00,373.75
2022/01/21,12:10:00,374.45
2022/01/21,11:50:00,375
2022/01/21,11:45:00,375
2022/01/21,11:40:00,375.35
2022/01/21,11:30:00,375.9
2022/01/21,11:25:00,376.2
2022/01/21,11:15:00,376.6
2022/01/21,11:10:00,377.05
2022/01/21,11:05:00,377.2
2022/01/21,11:00:00,376.55
2022/01/21,10:50:00,375.4
2022/01/21,10:45:00,375
2022/01/21,10:30:00,375.95
2022/01/21,10:25:00,376.05
2022/01/21,10:20:00,374.65
2022/01/21,10:15:00,374.5
2022/01/21,10:10:00,373.8
2022/01/21,10:05:00,374.5
2022/01/21,10:00:00,375.1
2022/01/21,09:55:00,376.35
2022/01/21,09:50:00,377.15
2022/01/21,09:45:00,376.7
2022/01/21,09:40:00,376.5
2022/01/21,09:30:00,376.7
2022/01/21,09:25:00,377.3
2022/01/21,09:20:00,376.2
2022/01/21,09:15:00,377.05
2022/01/21,09:10:00,376.6
2022/01/21,09:05:00,376.3
2022/01/21,09:00:00,375.85
2022/01/20,15:45:00,380.2
2022/01/20,15:30:00,380.15
2022/01/20,15:25:00,380.15
2022/01/20,15:20:00,380
2022/01/20,15:15:00,380.35
2022/01/20,15:10:00,380.3
2022/01/20,15:05:00,379.75
2022/01/20,14:35:00,379.75
2022/01/20,14:30:00,379.6
2022/01/20,14:25:00,379.35
2022/01/20,14:20:00,379.65
2022/01/20,14:15:00,379.75
2022/01/20,14:05:00,379.8
2022/01/20,13:45:00,379.85
2022/01/20,13:30:00,380.2
2022/01/20,13:25:00,379.7
2022/01/20,12:55:00,380.1
2022/01/20,12:50:00,380.1
2022/01/20,12:45:00,380.3
2022/01/20,12:40:00,380.15
2022/01/20,12:35:00,379.8
2022/01/20,12:20:00,379.45
2022/01/20,12:00:00,378.4
2022/01/20,11:35:00,378.85
2022/01/20,11:10:00,379.3
2022/01/20,11:05:00,378.8
2022/01/20,11:00:00,378.9
2022/01/20,10:55:00,378.8
2022/01/20,10:45:00,378.6
2022/01/20,10:40:00,378.55
2022/01/20,10:35:00,378.25
2022/01/20,10:20:00,376.9
2022/01/20,10:15:00,377.25
2022/01/20,10:10:00,378.7
2022/01/20,10:00:00,378.3
2022/01/20,09:55:00,378.05
2022/01/20,09:50:00,377.45
2022/01/20,09:45:00,378
2022/01/20,09:40:00,378.4
2022/01/20,09:35:00,378.65
2022/01/20,09:30:00,379.05
2022/01/20,09:25:00,379.65
2022/01/20,09:20:00,379.05
2022/01/20,09:15:00,378.95
2022/01/20,09:10:00,378.7
2022/01/20,09:05:00,378.2
2022/01/20,09:00:00,377.65
2022/01/19,15:45:00,378.4
2022/01/19,15:30:00,378.35
2022/01/19,15:15:00,378.5
2022/01/19,15:05:00,378.3
2022/01/19,14:40:00,377.35
2022/01/19,14:35:00,377.75
2022/01/19,14:30:00,377.1
2022/01/19,14:25:00,377.35
2022/01/19,14:15:00,377.6
2022/01/19,14:10:00,377.3
2022/01/19,14:05:00,377.8
2022/01/19,14:00:00,377.4
2022/01/19,13:55:00,378.4
2022/01/19,13:50:00,378.35
2022/01/19,13:45:00,378.75
2022/01/19,13:40:00,378.55
2022/01/19,13:35:00,378.5
2022/01/19,13:30:00,379.15
2022/01/19,13:25:00,378.55
2022/01/19,13:15:00,378
2022/01/19,13:10:00,378.5
2022/01/19,13:05:00,378.45
2022/01/19,13:00:00,377.7
2022/01/19,12:55:00,377.8
2022/01/19,12:50:00,377.8
2022/01/19,12:40:00,378.5
2022/01/19,12:35:00,378.55
2022/01/19,12:25:00,378.3
2022/01/19,12:20:00,378.8
2022/01/19,12:15:00,378.85
2022/01/19,11:55:00,379.2
2022/01/19,11:45:00,379.5
2022/01/19,11:40:00,379.7
2022/01/19,11:35:00,380.25
2022/01/19,11:30:00,380.65
2022/01/19,11:25:00,380.8
2022/01/19,11:20:00,381.3
2022/01/19,11:15:00,381.35
2022/01/19,11:05:00,381.15
2022/01/19,11:00:00,380.7
2022/01/19,10:55:00,380.7
2022/01/19,10:50:00,381.05
2022/01/19,10:40:00,381.5
2022/01/19,10:25:00,381.85
2022/01/19,10:20:00,381.7
2022/01/19,10:15:00,381.75
2022/01/19,10:10:00,381.6
2022/01/19,10:05:00,381
2022/01/19,10:00:00,380.6
2022/01/19,09:45:00,380.35
2022/01/19,09:40:00,380.55
2022/01/19,09:35:00,380.45
2022/01/19,09:30:00,379.5
2022/01/19,09:25:00,380
2022/01/19,09:20:00,379.65
2022/01/19,09:15:00,378.8
2022/01/19,09:10:00,378.2
2022/01/19,09:05:00,378.85
2022/01/19,09:00:00,378.35
2022/01/18,15:30:00,380.9
2022/01/18,15:25:00,381.4
2022/01/18,15:20:00,381
2022/01/18,14:45:00,380.2
2022/01/18,14:40:00,380.5
2022/01/18,14:35:00,380.55
2022/01/18,14:15:00,380.75
2022/01/18,14:10:00,380.95
2022/01/18,14:05:00,380.7
2022/01/18,14:00:00,381.4
2022/01/18,13:55:00,381.5
2022/01/18,13:50:00,381.1
2022/01/18,13:45:00,380.55
2022/01/18,13:40:00,380.6
2022/01/18,13:35:00,380.45
2022/01/18,13:30:00,380.45
2022/01/18,13:25:00,380.8
2022/01/18,13:20:00,380.6
2022/01/18,13:15:00,381.05
2022/01/18,13:10:00,381.15
2022/01/18,13:05:00,381.4
2022/01/18,13:00:00,381.5
2022/01/18,12:55:00,381.45
2022/01/18,12:50:00,381.5
2022/01/18,12:45:00,381.55
2022/01/18,12:40:00,381.9
2022/01/18,12:35:00,382.35
2022/01/18,12:30:00,382.9
2022/01/18,12:25:00,383.15
2022/01/18,12:20:00,383.4
2022/01/18,12:15:00,383.7
2022/01/18,12:05:00,384
2022/01/18,11:55:00,384.55
2022/01/18,11:50:00,384.05
2022/01/18,11:45:00,383.75
2022/01/18,11:40:00,384
2022/01/18,11:35:00,383.5
2022/01/18,11:25:00,383.4
2022/01/18,11:20:00,383.4
2022/01/18,11:15:00,383.35
2022/01/18,11:10:00,384.05
2022/01/18,11:00:00,383.9
2022/01/18,10:55:00,384.1
2022/01/18,10:50:00,384
2022/01/18,10:45:00,383.8
2022/01/18,10:30:00,383.85
2022/01/18,10:25:00,384
2022/01/18,10:20:00,384.2
2022/01/18,10:15:00,384.5
2022/01/18,10:10:00,384.55
2022/01/18,10:00:00,384.85
2022/01/18,09:55:00,385.7
2022/01/18,09:50:00,385.45
2022/01/18,09:45:00,384.95
2022/01/18,09:40:00,384.3
2022/01/18,09:35:00,384.4
2022/01/18,09:30:00,384.55
2022/01/18,09:25:00,383.3
2022/01/18,09:20:00,383.65
2022/01/18,09:15:00,383.3
2022/01/18,09:10:00,383.55
2022/01/18,09:05:00,384.05
2022/01/18,09:00:00,384.35
2022/01/17,15:30:00,384.55
2022/01/17,15:20:00,383.8
2022/01/17,15:15:00,383.5
2022/01/17,15:10:00,383.1
2022/01/17,15:00:00,381.9
2022/01/17,14:35:00,381.9
2022/01/17,14:05:00,382.25
2022/01/17,13:40:00,382.45
2022/01/17,13:25:00,382.55
2022/01/17,13:20:00,382.6
2022/01/17,13:10:00,382.85
2022/01/17,12:35:00,382.9
2022/01/17,12:15:00,382.9
2022/01/17,12:05:00,383.1
2022/01/17,11:55:00,383.4
2022/01/17,11:50:00,383.4
2022/01/17,11:45:00,383.1
2022/01/17,11:35:00,383
2022/01/17,11:25:00,383
2022/01/17,11:20:00,382.7
2022/01/17,11:15:00,382.9
2022/01/17,11:10:00,383
2022/01/17,11:05:00,383.4
2022/01/17,11:00:00,383.55
2022/01/17,10:55:00,382.95
2022/01/17,10:50:00,383.1
2022/01/17,10:35:00,382.65
2022/01/17,10:30:00,383.1
2022/01/17,10:25:00,383.3
2022/01/17,10:20:00,383.15
2022/01/17,10:15:00,383.65
2022/01/17,10:10:00,383.95
2022/01/17,10:00:00,384.8
2022/01/17,09:55:00,385.45
2022/01/17,09:45:00,385.05
2022/01/17,09:40:00,385.15
2022/01/17,09:35:00,384.65
2022/01/17,09:20:00,386.4
2022/01/17,09:15:00,385
2022/01/17,09:10:00,386
2022/01/17,09:05:00,386.65
2022/01/17,09:00:00,387.25
2022/01/14,15:45:00,386.9
2022/01/14,15:30:00,387.1
2022/01/14,15:25:00,387
2022/01/14,15:20:00,386.85
2022/01/14,14:55:00,386.9
2022/01/14,14:50:00,386.75
2022/01/14,14:45:00,386.5
2022/01/14,14:40:00,386.45
2022/01/14,14:30:00,386.75
2022/01/14,14:25:00,386.85
2022/01/14,14:20:00,387
2022/01/14,14:15:00,387.1
2022/01/14,14:10:00,386.8
2022/01/14,14:05:00,387
2022/01/14,14:00:00,387.2
2022/01/14,13:55:00,386.95
2022/01/14,13:40:00,386.85
2022/01/14,13:35:00,386.9
2022/01/14,13:30:00,387
2022/01/14,13:25:00,387.35
2022/01/14,13:20:00,387.35
2022/01/14,13:15:00,386.95
2022/01/14,13:10:00,387.35
2022/01/14,13:05:00,387.15
2022/01/14,13:00:00,387.1
2022/01/14,12:50:00,386.85
2022/01/14,12:45:00,386.7
2022/01/14,12:40:00,386.3
2022/01/14,12:35:00,386.6
2022/01/14,12:30:00,386.7
2022/01/14,12:20:00,386.75
2022/01/14,12:15:00,386.8
2022/01/14,12:10:00,386.8
2022/01/14,12:05:00,387.05
2022/01/14,12:00:00,387
2022/01/14,11:55:00,387.2
2022/01/14,11:50:00,386.95
2022/01/14,11:45:00,386.7
2022/01/14,11:40:00,386.8
2022/01/14,11:35:00,386.9
2022/01/14,11:30:00,386.95
2022/01/14,11:25:00,386.95
2022/01/14,11:20:00,387.1
2022/01/14,11:15:00,386.8
2022/01/14,11:10:00,387
2022/01/14,11:05:00,387.15
2022/01/14,11:00:00,387.65
2022/01/14,10:55:00,387.4
2022/01/14,10:50:00,387.6
2022/01/14,10:45:00,388.15
2022/01/14,10:40:00,387.8
2022/01/14,10:35:00,388.65
2022/01/14,10:30:00,388.45
2022/01/14,10:25:00,388.55
2022/01/14,10:20:00,388.6
2022/01/14,10:15:00,389.1
2022/01/14,10:10:00,390
2022/01/14,10:05:00,389.9
2022/01/14,10:00:00,389.35
2022/01/14,09:55:00,389.15
2022/01/14,09:50:00,389.5
2022/01/14,09:45:00,388.85
2022/01/14,09:40:00,390.3
2022/01/14,09:35:00,390.3
2022/01/14,09:30:00,390
2022/01/14,09:25:00,390.4
2022/01/14,09:20:00,389.5
2022/01/14,09:15:00,390.25
2022/01/14,09:10:00,388.5
2022/01/14,09:05:00,388.85
2022/01/14,09:00:00,388.65
2022/01/13,15:30:00,393.2
2022/01/13,15:25:00,392.95
2022/01/13,15:20:00,393.3
2022/01/13,15:15:00,393.4
2022/01/13,15:10:00,393.6
2022/01/13,14:55:00,392.9
2022/01/13,14:50:00,393.15
2022/01/13,14:40:00,392.9
2022/01/13,14:35:00,393.45
2022/01/13,14:30:00,393.15
2022/01/13,14:15:00,393.2
2022/01/13,14:10:00,393.5
2022/01/13,14:05:00,394.1
2022/01/13,14:00:00,394.2
2022/01/13,13:55:00,393.8
2022/01/13,13:45:00,394
2022/01/13,13:40:00,394.05
2022/01/13,13:30:00,394.2
2022/01/13,13:20:00,394.15
2022/01/13,13:15:00,394.2
2022/01/13,13:10:00,394.05
2022/01/13,13:05:00,394
2022/01/13,13:00:00,393.85
2022/01/13,12:55:00,393.75
2022/01/13,12:50:00,393.4
2022/01/13,12:45:00,393.35
2022/01/13,12:40:00,393.35
2022/01/13,12:35:00,393.25
2022/01/13,12:25:00,392.9
2022/01/13,12:20:00,393
2022/01/13,12:15:00,393.2
2022/01/13,12:10:00,393.25
2022/01/13,12:05:00,393.65
2022/01/13,12:00:00,393.9
2022/01/13,11:55:00,394.15
2022/01/13,11:40:00,394.25
2022/01/13,11:35:00,394.35
2022/01/13,11:30:00,394.35
2022/01/13,11:20:00,394.25
2022/01/13,11:10:00,394.55
2022/01/13,10:45:00,394.8
2022/01/13,10:40:00,395
2022/01/13,10:35:00,394.55
2022/01/13,10:30:00,394.5
2022/01/13,10:25:00,395
2022/01/13,10:20:00,395.2
2022/01/13,10:15:00,395.15
2022/01/13,10:05:00,395.6
2022/01/13,10:00:00,395.6
2022/01/13,09:55:00,395.55
2022/01/13,09:50:00,395.65
2022/01/13,09:45:00,395.3
2022/01/13,09:40:00,395.2
2022/01/13,09:35:00,395.1
2022/01/13,09:30:00,395.35
2022/01/13,09:25:00,395.05
2022/01/13,09:20:00,394.7
2022/01/13,09:15:00,395
2022/01/13,09:10:00,395.25
2022/01/13,09:05:00,395.35
2022/01/13,09:00:00,395.6
2022/01/12,15:45:00,395.25
2022/01/12,15:30:00,395.2
2022/01/12,15:25:00,395.15
2022/01/12,15:20:00,395.2
2022/01/12,15:15:00,395
2022/01/12,15:05:00,395.2
2022/01/12,14:55:00,395.15
2022/01/12,14:50:00,395
2022/01/12,14:45:00,394.95
2022/01/12,14:40:00,394.8
2022/01/12,14:30:00,394.7
2022/01/12,14:25:00,394.65
2022/01/12,14:15:00,394.75
2022/01/12,13:55:00,394.7
2022/01/12,13:50:00,394.8
2022/01/12,13:45:00,394.75
2022/01/12,13:35:00,394.55
2022/01/12,13:30:00,394.85
2022/01/12,13:25:00,394.75
2022/01/12,13:20:00,394.45
2022/01/12,13:15:00,394.35
2022/01/12,13:00:00,394.6
2022/01/12,12:25:00,394.55
2022/01/12,12:15:00,394.4
2022/01/12,12:10:00,394.6
2022/01/12,12:00:00,394.4
2022/01/12,11:55:00,394.5
2022/01/12,11:35:00,394.2
2022/01/12,11:20:00,394.1
2022/01/12,11:15:00,393.9
2022/01/12,11:10:00,393.65
2022/01/12,11:00:00,394
2022/01/12,10:55:00,393.75
2022/01/12,10:45:00,393.3
2022/01/12,10:40:00,393.9
2022/01/12,10:35:00,393.9
2022/01/12,10:30:00,393.55
2022/01/12,10:25:00,393.1
2022/01/12,10:20:00,393.25
2022/01/12,10:15:00,393.1
2022/01/12,10:10:00,393.35
2022/01/12,10:05:00,393.05
2022/01/12,10:00:00,393.05
2022/01/12,09:55:00,393.15
2022/01/12,09:50:00,393.15
2022/01/12,09:45:00,393.3
2022/01/12,09:40:00,393.4
2022/01/12,09:35:00,393.25
2022/01/12,09:30:00,393.65
2022/01/12,09:25:00,393.3
2022/01/12,09:20:00,393.35
2022/01/12,09:15:00,393.5
2022/01/12,09:10:00,393.05
2022/01/12,09:05:00,393.05
2022/01/12,09:00:00,392.35
2022/01/11,15:45:00,388.6
2022/01/11,15:30:00,388.55
2022/01/11,15:00:00,389
2022/01/11,14:45:00,388.55
2022/01/11,14:20:00,388.15
2022/01/11,14:15:00,388.15
2022/01/11,14:05:00,388.55
2022/01/11,13:45:00,388.75
2022/01/11,13:35:00,388.55
2022/01/11,13:30:00,388.75
2022/01/11,13:20:00,389.3
2022/01/11,13:15:00,389.1
2022/01/11,13:10:00,388.85
2022/01/11,13:05:00,389.2
2022/01/11,13:00:00,389.05
2022/01/11,12:35:00,388.55
2022/01/11,12:30:00,388.65
2022/01/11,12:10:00,388.4
2022/01/11,12:05:00,388.3
2022/01/11,11:50:00,388.45
2022/01/11,11:45:00,388.1
2022/01/11,11:40:00,387.15
2022/01/11,11:35:00,387.15
2022/01/11,11:30:00,387.6
2022/01/11,11:25:00,387.6
2022/01/11,11:20:00,387.65
2022/01/11,11:15:00,387.35
2022/01/11,11:10:00,387.35
2022/01/11,11:05:00,387.05
2022/01/11,11:00:00,386.4
2022/01/11,10:50:00,386.5
2022/01/11,10:35:00,387.7
2022/01/11,10:30:00,387.5
2022/01/11,10:25:00,388.25
2022/01/11,10:15:00,388.1
2022/01/11,10:10:00,388.8
2022/01/11,10:05:00,388.9
2022/01/11,10:00:00,389.2
2022/01/11,09:55:00,389.45
2022/01/11,09:50:00,389
2022/01/11,09:45:00,388.6
2022/01/11,09:40:00,388.8
2022/01/11,09:35:00,388.15
2022/01/11,09:30:00,388.15
2022/01/11,09:25:00,388.65
2022/01/11,09:20:00,388.15
2022/01/11,09:15:00,388.75
2022/01/11,09:10:00,390
2022/01/11,09:05:00,389.65
2022/01/11,09:00:00,389.55
2022/01/10,15:45:00,386.95
2022/01/10,15:30:00,387.1
2022/01/10,14:55:00,387.1
2022/01/10,14:50:00,387
2022/01/10,14:45:00,386.85
2022/01/10,14:30:00,387.35
2022/01/10,14:20:00,386.95
2022/01/10,14:15:00,386.75
2022/01/10,14:05:00,386.75
2022/01/10,14:00:00,386.5
2022/01/10,13:40:00,387.15
2022/01/10,13:35:00,387.3
2022/01/10,13:30:00,387.25
2022/01/10,13:25:00,387.4
2022/01/10,13:15:00,387.2
2022/01/10,13:10:00,386.7
2022/01/10,13:00:00,387.15
2022/01/10,12:50:00,386.9
2022/01/10,12:40:00,386.25
2022/01/10,12:35:00,386.3
2022/01/10,12:25:00,385.75
2022/01/10,12:20:00,385.7
2022/01/10,12:15:00,386
2022/01/10,11:50:00,386.4
2022/01/10,11:45:00,386.7
2022/01/10,11:40:00,386.6
2022/01/10,11:35:00,386.45
2022/01/10,11:30:00,386.25
2022/01/10,11:15:00,386.15
2022/01/10,11:05:00,386.8
2022/01/10,11:00:00,386.65
2022/01/10,10:55:00,386.7
2022/01/10,10:50:00,385.9
2022/01/10,10:45:00,385.25
2022/01/10,10:40:00,384.9
2022/01/10,10:30:00,385
2022/01/10,10:25:00,385.05
2022/01/10,10:20:00,385.35
2022/01/10,10:10:00,385.25
2022/01/10,10:05:00,385.05
2022/01/10,10:00:00,384.9
2022/01/10,09:55:00,384.8
2022/01/10,09:50:00,385.45
2022/01/10,09:45:00,385.9
2022/01/10,09:40:00,386.8
2022/01/10,09:35:00,386.15
2022/01/10,09:30:00,386.2
2022/01/10,09:25:00,385.8
2022/01/10,09:20:00,386.15
2022/01/10,09:15:00,386.55
2022/01/10,09:10:00,386.7
2022/01/10,09:05:00,387
2022/01/10,09:00:00,388
2022/01/07,15:45:00,390.75
2022/01/07,15:30:00,390.5
2022/01/07,15:25:00,390.6
2022/01/07,15:15:00,390.35
2022/01/07,15:10:00,390.3
2022/01/07,15:00:00,390.45
2022/01/07,14:55:00,390.4
2022/01/07,14:50:00,390.6
2022/01/07,14:45:00,390.4
2022/01/07,14:40:00,390.2
2022/01/07,14:30:00,390.25
2022/01/07,14:25:00,390.5
2022/01/07,14:10:00,390.8
2022/01/07,14:05:00,390.7
2022/01/07,14:00:00,391.1
2022/01/07,13:55:00,391.05
2022/01/07,13:50:00,390.95
2022/01/07,13:45:00,390.75
2022/01/07,13:35:00,390.8
2022/01/07,13:30:00,390.75
2022/01/07,13:15:00,390.5
2022/01/07,13:10:00,390.4
2022/01/07,13:05:00,390.3
2022/01/07,13:00:00,390.5
2022/01/07,12:55:00,390.35
2022/01/07,12:50:00,390.25
2022/01/07,12:45:00,390.2
2022/01/07,12:40:00,390.35
2022/01/07,12:35:00,390.3
2022/01/07,12:30:00,390.5
2022/01/07,12:25:00,390.65
2022/01/07,12:20:00,390.6
2022/01/07,12:15:00,390.25
2022/01/07,11:55:00,390.15
2022/01/07,11:50:00,390
2022/01/07,11:45:00,389.7
2022/01/07,11:40:00,389.2
2022/01/07,11:35:00,388.95
2022/01/07,11:30:00,388.8
2022/01/07,11:25:00,389.05
2022/01/07,11:20:00,389.55
2022/01/07,11:15:00,389.1
2022/01/07,11:10:00,389.55
2022/01/07,11:05:00,389.5
2022/01/07,11:00:00,390.35
2022/01/07,10:55:00,390.85
2022/01/07,10:50:00,390.15
2022/01/07,10:45:00,390.4
2022/01/07,10:40:00,390.15
2022/01/07,10:35:00,389.95
2022/01/07,10:30:00,390.7
2022/01/07,10:25:00,390.7
2022/01/07,10:20:00,390.45
2022/01/07,10:15:00,391.25
2022/01/07,10:10:00,390.9
2022/01/07,10:05:00,390.9
2022/01/07,10:00:00,390.4
2022/01/07,09:55:00,390.65
2022/01/07,09:50:00,390.4
2022/01/07,09:45:00,390.4
2022/01/07,09:40:00,391.1
2022/01/07,09:35:00,390.4
2022/01/07,09:30:00,390.35
2022/01/07,09:25:00,390
2022/01/07,09:20:00,389.6
2022/01/07,09:15:00,389
2022/01/07,09:10:00,389.4
2022/01/07,09:05:00,388.3
2022/01/07,09:00:00,388.7
2022/01/06,15:45:00,385.45
2022/01/06,15:30:00,385.65
2022/01/06,15:25:00,385.9
2022/01/06,15:20:00,386.05
2022/01/06,15:15:00,385.75
2022/01/06,15:10:00,385.55
2022/01/06,15:05:00,386.25
2022/01/06,15:00:00,386.35
2022/01/06,14:50:00,386.75
2022/01/06,14:40:00,387
2022/01/06,14:35:00,387.2
2022/01/06,14:30:00,387.25
2022/01/06,14:25:00,387.2
2022/01/06,14:20:00,386.65
2022/01/06,14:10:00,385.95
2022/01/06,14:00:00,386.5
2022/01/06,13:25:00,386.85
2022/01/06,13:20:00,386.75
2022/01/06,13:15:00,387
2022/01/06,13:00:00,387.3
2022/01/06,12:55:00,387.4
2022/01/06,12:40:00,387.5
2022/01/06,12:35:00,388
2022/01/06,12:30:00,388.25
2022/01/06,12:25:00,388.1
2022/01/06,12:15:00,388.2
2022/01/06,12:10:00,388.15
2022/01/06,12:00:00,388.5
2022/01/06,11:45:00,388.9
2022/01/06,11:40:00,388.8
2022/01/06,11:30:00,389.25
2022/01/06,11:25:00,388.95
2022/01/06,11:15:00,389
2022/01/06,11:10:00,389.3
2022/01/06,11:05:00,389.25
2022/01/06,11:00:00,389.2
2022/01/06,10:55:00,389.8
2022/01/06,10:50:00,389.95
2022/01/06,10:45:00,389.7
2022/01/06,10:40:00,389.8
2022/01/06,10:35:00,389.35
2022/01/06,10:30:00,388.55
2022/01/06,10:15:00,387.65
2022/01/06,10:10:00,387.4
2022/01/06,10:05:00,387.7
2022/01/06,10:00:00,387.65
2022/01/06,09:55:00,387.75
2022/01/06,09:50:00,388.4
2022/01/06,09:45:00,388.25
2022/01/06,09:40:00,388.25
2022/01/06,09:35:00,389.05
2022/01/06,09:30:00,388.9
2022/01/06,09:25:00,388.5
2022/01/06,09:20:00,387.8
2022/01/06,09:15:00,388.55
2022/01/06,09:10:00,388.2
2022/01/06,09:05:00,387.85
2022/01/06,09:00:00,387.5
2022/01/05,15:30:00,389.15
2022/01/05,15:25:00,389.5
2022/01/05,15:20:00,389.35
2022/01/05,15:15:00,389.2
2022/01/05,15:10:00,388.8
2022/01/05,15:05:00,388.1
2022/01/05,15:00:00,388.05
2022/01/05,14:55:00,387.85
2022/01/05,14:50:00,387.95
2022/01/05,14:45:00,387.85
2022/01/05,14:35:00,387.45
2022/01/05,14:05:00,387.55
2022/01/05,14:00:00,387.5
2022/01/05,13:55:00,387.7
2022/01/05,13:50:00,388
2022/01/05,13:45:00,388.3
2022/01/05,13:40:00,388.25
2022/01/05,13:35:00,388
2022/01/05,13:20:00,387.9
2022/01/05,13:05:00,387.9
2022/01/05,13:00:00,388.45
2022/01/05,12:55:00,388.65
2022/01/05,12:40:00,388.7
2022/01/05,12:35:00,389.25
2022/01/05,11:50:00,388.7
2022/01/05,11:45:00,388.6
2022/01/05,11:35:00,388.6
2022/01/05,11:30:00,388.6
2022/01/05,11:20:00,388.7
2022/01/05,11:15:00,388.9
2022/01/05,11:10:00,388.75
2022/01/05,11:05:00,388.75
2022/01/05,11:00:00,389
2022/01/05,10:55:00,388.95
2022/01/05,10:50:00,389.45
2022/01/05,10:45:00,389.45
2022/01/05,10:40:00,389.95
2022/01/05,10:35:00,389.7
2022/01/05,10:30:00,389.85
2022/01/05,10:15:00,390.6
